Admin_Unit_Code,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Previously_Obs,Initial_Three_Min_Cnt
MANA,MANA-0120,Grassland,2018,19-06-2018,06:35:00,06:45:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Red-winged Blackbird,Agelaius phoeniceus,RWBL,FALSE,FALSE,27.29999924,74,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,TRUE
MANA,MANA-0120,Grassland,2018,19-06-2018,06:35:00,06:45:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Common Yellowthroat,Geothlypis trichas,COYE,FALSE,FALSE,27.29999924,74,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,TRUE
MANA,MANA-0120,Grassland,2018,19-06-2018,06:35:00,06:45:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Common Yellowthroat,Geothlypis trichas,COYE,FALSE,FALSE,27.29999924,74,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,TRUE
MANA,MANA-0120,Grassland,2018,19-06-2018,06:35:00,06:45:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,FISP,FALSE,TRUE,27.29999924,74,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,TRUE
MANA,MANA-0120,Grassland,2018,19-06-2018,06:35:00,06:45:00,Brian Swimelar,2,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Red-winged Blackbird,Agelaius phoeniceus,RWBL,FALSE,FALSE,27.29999924,74,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,FALSE
MANA,MANA-0120,Grassland,2018,19-06-2018,06:35:00,06:45:00,Brian Swimelar,2,2.5 - 5 min,Singing,<= 50 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,FISP,FALSE,TRUE,27.29999924,74,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,FALSE
MANA,MANA-0236,Grassland,2018,18-06-2018,08:47:00,08:57:00,Kimberly Serno,2,0-2.5 min,Calling,50 - 100 Meters,FALSE,Male,Red-winged Blackbird,Agelaius phoeniceus,RWBL,FALSE,FALSE,29.70000076,73.09999847,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,TRUE
MANA,MANA-0236,Grassland,2018,18-06-2018,08:47:00,08:57:00,Kimberly Serno,2,5 - 7.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Carolina Chickadee,Poecile carolinensis,CACH,FALSE,TRUE,29.70000076,73.09999847,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,FALSE
MANA,MANA-0236,Grassland,2018,18-06-2018,08:47:00,08:57:00,Kimberly Serno,2,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,NOCA,FALSE,FALSE,29.70000076,73.09999847,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,FALSE
MANA,MANA-0236,Grassland,2018,18-06-2018,08:47:00,08:57:00,Kimberly Serno,2,2.5 - 5 min,Calling,<= 50 Meters,FALSE,Male,Red-winged Blackbird,Agelaius phoeniceus,RWBL,FALSE,FALSE,29.70000076,73.09999847,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,FALSE
MANA,MANA-0236,Grassland,2018,18-06-2018,08:47:00,08:57:00,Kimberly Serno,2,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Eastern Towhee,Pipilo erythrophthalmus,EATO,FALSE,TRUE,29.70000076,73.09999847,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,FALSE
MANA,MANA-0236,Grassland,2018,18-06-2018,08:47:00,08:57:00,Kimberly Serno,2,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Chipping Sparrow,Spizella passerina,CHSP,FALSE,FALSE,29.70000076,73.09999847,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,TRUE
MANA,MANA-0236,Grassland,2018,18-06-2018,08:47:00,08:57:00,Kimberly Serno,2,0-2.5 min,Calling,<= 50 Meters,FALSE,Male,Red-winged Blackbird,Agelaius phoeniceus,RWBL,FALSE,FALSE,29.70000076,73.09999847,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,TRUE
MANA,MANA-0236,Grassland,2018,18-06-2018,08:47:00,08:57:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,GRSP,FALSE,FALSE,29.70000076,73.09999847,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,TRUE
MANA,MANA-0236,Grassland,2018,18-06-2018,08:47:00,08:57:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Song Sparrow,Melospiza melodia,SOSP,FALSE,FALSE,29.70000076,73.09999847,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,TRUE
MANA,MANA-0236,Grassland,2018,18-06-2018,08:47:00,08:57:00,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Eastern Meadowlark,Sturnella magna,EAME,FALSE,FALSE,29.70000076,73.09999847,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,TRUE
MANA,MANA-0236,Grassland,2018,18-06-2018,08:47:00,08:57:00,Kimberly Serno,2,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Brown-headed Cowbird,Molothrus ater,BHCO,FALSE,FALSE,29.70000076,73.09999847,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,TRUE
MANA,MANA-0236,Grassland,2018,18-06-2018,08:47:00,08:57:00,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Song Sparrow,Melospiza melodia,SOSP,FALSE,FALSE,29.70000076,73.09999847,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,TRUE
MANA,MANA-0236,Grassland,2018,18-06-2018,08:47:00,08:57:00,Kimberly Serno,2,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,American Robin,Turdus migratorius,AMRO,FALSE,FALSE,29.70000076,73.09999847,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,TRUE
MANA,MANA-0236,Grassland,2018,18-06-2018,08:47:00,08:57:00,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Warbling Vireo,Vireo gilvus,WAVI,FALSE,FALSE,29.70000076,73.09999847,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,TRUE
MANA,MANA-0235,Grassland,2018,18-06-2018,09:04:00,09:14:00,Kimberly Serno,2,5 - 7.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Blue Jay,Cyanocitta cristata,BLJA,FALSE,FALSE,30.79999924,85.40000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,FALSE
MANA,MANA-0235,Grassland,2018,18-06-2018,09:04:00,09:14:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,GRSP,FALSE,FALSE,30.79999924,85.40000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,TRUE
MANA,MANA-0235,Grassland,2018,18-06-2018,09:04:00,09:14:00,Kimberly Serno,2,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,CARW,FALSE,FALSE,30.79999924,85.40000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,FALSE
MANA,MANA-0235,Grassland,2018,18-06-2018,09:04:00,09:14:00,Kimberly Serno,2,0-2.5 min,Visualization,<= 50 Meters,FALSE,Undetermined,Barn Swallow,Hirundo rustica,BARS,FALSE,FALSE,30.79999924,85.40000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,TRUE
MANA,MANA-0235,Grassland,2018,18-06-2018,09:04:00,09:14:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Eastern Meadowlark,Sturnella magna,EAME,FALSE,FALSE,30.79999924,85.40000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,TRUE
MANA,MANA-0235,Grassland,2018,18-06-2018,09:04:00,09:14:00,Kimberly Serno,2,5 - 7.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Northern Mockingbird,Mimus polyglottos,NOMO,FALSE,FALSE,30.79999924,85.40000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,FALSE
MANA,MANA-0235,Grassland,2018,18-06-2018,09:04:00,09:14:00,Kimberly Serno,2,0-2.5 min,Calling,50 - 100 Meters,FALSE,Male,Red-winged Blackbird,Agelaius phoeniceus,RWBL,FALSE,FALSE,30.79999924,85.40000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,TRUE
MANA,MANA-0235,Grassland,2018,18-06-2018,09:04:00,09:14:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Song Sparrow,Melospiza melodia,SOSP,FALSE,FALSE,30.79999924,85.40000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,TRUE
MANA,MANA-0235,Grassland,2018,18-06-2018,09:04:00,09:14:00,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Eastern Meadowlark,Sturnella magna,EAME,FALSE,FALSE,30.79999924,85.40000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,TRUE
MANA,MANA-0235,Grassland,2018,18-06-2018,09:04:00,09:14:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,GRSP,FALSE,FALSE,30.79999924,85.40000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,TRUE
MANA,MANA-0235,Grassland,2018,18-06-2018,09:04:00,09:14:00,Kimberly Serno,2,0-2.5 min,Calling,<= 50 Meters,FALSE,Male,Red-winged Blackbird,Agelaius phoeniceus,RWBL,FALSE,FALSE,30.79999924,85.40000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,TRUE
MANA,MANA-0235,Grassland,2018,18-06-2018,09:04:00,09:14:00,Kimberly Serno,2,0-2.5 min,Visualization,<= 50 Meters,FALSE,Undetermined,Barn Swallow,Hirundo rustica,BARS,FALSE,FALSE,30.79999924,85.40000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,TRUE
MANA,MANA-0235,Grassland,2018,18-06-2018,09:04:00,09:14:00,Kimberly Serno,2,0-2.5 min,Calling,<= 50 Meters,FALSE,Male,Red-winged Blackbird,Agelaius phoeniceus,RWBL,FALSE,FALSE,30.79999924,85.40000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,TRUE
MANA,MANA-0235,Grassland,2018,18-06-2018,09:04:00,09:14:00,Kimberly Serno,2,2.5 - 5 min,Visualization,<= 50 Meters,FALSE,Male,Tree Swallow,Tachycineta bicolor,TRES,FALSE,FALSE,30.79999924,85.40000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,FALSE
MANA,MANA-0235,Grassland,2018,18-06-2018,09:04:00,09:14:00,Kimberly Serno,2,2.5 - 5 min,Visualization,<= 50 Meters,FALSE,Female,Tree Swallow,Tachycineta bicolor,TRES,FALSE,FALSE,30.79999924,85.40000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,FALSE
MANA,MANA-0235,Grassland,2018,18-06-2018,09:04:00,09:14:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Song Sparrow,Melospiza melodia,SOSP,FALSE,FALSE,30.79999924,85.40000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,TRUE
MANA,MANA-0235,Grassland,2018,18-06-2018,09:04:00,09:14:00,Kimberly Serno,2,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,ETTI,FALSE,FALSE,30.79999924,85.40000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,FALSE
MANA,MANA-0214,Grassland,2018,18-06-2018,07:42:00,07:52:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Eastern Meadowlark,Sturnella magna,EAME,FALSE,FALSE,25.29999924,81.40000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,TRUE
MANA,MANA-0214,Grassland,2018,18-06-2018,07:42:00,07:52:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Eastern Towhee,Pipilo erythrophthalmus,EATO,FALSE,TRUE,25.29999924,81.40000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,TRUE
MANA,MANA-0214,Grassland,2018,18-06-2018,07:42:00,07:52:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,GRSP,FALSE,FALSE,25.29999924,81.40000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,TRUE
MANA,MANA-0214,Grassland,2018,18-06-2018,07:42:00,07:52:00,Kimberly Serno,2,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,CARW,FALSE,FALSE,25.29999924,81.40000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,FALSE
MANA,MANA-0214,Grassland,2018,18-06-2018,07:42:00,07:52:00,Kimberly Serno,2,0-2.5 min,Calling,<= 50 Meters,FALSE,Male,Red-winged Blackbird,Agelaius phoeniceus,RWBL,FALSE,FALSE,25.29999924,81.40000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,TRUE
MANA,MANA-0214,Grassland,2018,18-06-2018,07:42:00,07:52:00,Kimberly Serno,2,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,INBU,FALSE,TRUE,25.29999924,81.40000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,FALSE
MANA,MANA-0214,Grassland,2018,18-06-2018,07:42:00,07:52:00,Kimberly Serno,2,7.5 - 10 min,Calling,<= 50 Meters,FALSE,Male,Red-winged Blackbird,Agelaius phoeniceus,RWBL,FALSE,FALSE,25.29999924,81.40000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,FALSE
MANA,MANA-0214,Grassland,2018,18-06-2018,07:42:00,07:52:00,Kimberly Serno,2,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Male,Chipping Sparrow,Spizella passerina,CHSP,FALSE,FALSE,25.29999924,81.40000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,FALSE
MANA,MANA-0214,Grassland,2018,18-06-2018,07:42:00,07:52:00,Kimberly Serno,2,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Red-winged Blackbird,Agelaius phoeniceus,RWBL,FALSE,FALSE,25.29999924,81.40000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,TRUE
MANA,MANA-0214,Grassland,2018,18-06-2018,07:42:00,07:52:00,Kimberly Serno,2,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Eastern Meadowlark,Sturnella magna,EAME,FALSE,FALSE,25.29999924,81.40000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,FALSE
MANA,MANA-0214,Grassland,2018,18-06-2018,07:42:00,07:52:00,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,NOCA,FALSE,FALSE,25.29999924,81.40000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,TRUE
MANA,MANA-0214,Grassland,2018,18-06-2018,07:42:00,07:52:00,Kimberly Serno,2,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Mockingbird,Mimus polyglottos,NOMO,FALSE,FALSE,25.29999924,81.40000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,FALSE
MANA,MANA-0214,Grassland,2018,18-06-2018,07:42:00,07:52:00,Kimberly Serno,2,5 - 7.5 min,Calling,<= 50 Meters,FALSE,Undetermined,American Robin,Turdus migratorius,AMRO,FALSE,FALSE,25.29999924,81.40000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,FALSE
MANA,MANA-0215,Grassland,2018,18-06-2018,08:32:00,08:42:00,Kimberly Serno,2,2.5 - 5 min,Singing,<= 50 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,GRSP,FALSE,FALSE,27,86.40000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,FALSE
MANA,MANA-0215,Grassland,2018,18-06-2018,08:32:00,08:42:00,Kimberly Serno,2,5 - 7.5 min,Visualization,Unknown,TRUE,Undetermined,American Goldfinch,Carduelis tristis,AMGO,FALSE,FALSE,27,86.40000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,FALSE
MANA,MANA-0215,Grassland,2018,18-06-2018,08:32:00,08:42:00,Kimberly Serno,2,0-2.5 min,Visualization,<= 50 Meters,FALSE,Female,Red-winged Blackbird,Agelaius phoeniceus,RWBL,FALSE,FALSE,27,86.40000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,TRUE
MANA,MANA-0215,Grassland,2018,18-06-2018,08:32:00,08:42:00,Kimberly Serno,2,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,FISP,FALSE,TRUE,27,86.40000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,FALSE
MANA,MANA-0215,Grassland,2018,18-06-2018,08:32:00,08:42:00,Kimberly Serno,2,5 - 7.5 min,Visualization,Unknown,TRUE,Undetermined,American Goldfinch,Carduelis tristis,AMGO,FALSE,FALSE,27,86.40000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,FALSE
MANA,MANA-0215,Grassland,2018,18-06-2018,08:32:00,08:42:00,Kimberly Serno,2,5 - 7.5 min,Visualization,Unknown,TRUE,Undetermined,Common Grackle,Quiscalus quiscula,COGR,FALSE,FALSE,27,86.40000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,FALSE
MANA,MANA-0215,Grassland,2018,18-06-2018,08:32:00,08:42:00,Kimberly Serno,2,5 - 7.5 min,Visualization,Unknown,TRUE,Undetermined,Common Grackle,Quiscalus quiscula,COGR,FALSE,FALSE,27,86.40000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,FALSE
MANA,MANA-0215,Grassland,2018,18-06-2018,08:32:00,08:42:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Eastern Meadowlark,Sturnella magna,EAME,FALSE,FALSE,27,86.40000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,TRUE
MANA,MANA-0215,Grassland,2018,18-06-2018,08:32:00,08:42:00,Kimberly Serno,2,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Mockingbird,Mimus polyglottos,NOMO,FALSE,FALSE,27,86.40000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,FALSE
MANA,MANA-0215,Grassland,2018,18-06-2018,08:32:00,08:42:00,Kimberly Serno,2,0-2.5 min,Visualization,<= 50 Meters,FALSE,Male,Red-winged Blackbird,Agelaius phoeniceus,RWBL,FALSE,FALSE,27,86.40000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,TRUE
MANA,MANA-0215,Grassland,2018,18-06-2018,08:32:00,08:42:00,Kimberly Serno,2,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,NOCA,FALSE,FALSE,27,86.40000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,FALSE
MANA,MANA-0215,Grassland,2018,18-06-2018,08:32:00,08:42:00,Kimberly Serno,2,2.5 - 5 min,Calling,<= 50 Meters,FALSE,Undetermined,Brown-headed Cowbird,Molothrus ater,BHCO,FALSE,FALSE,27,86.40000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,FALSE
MANA,MANA-0215,Grassland,2018,18-06-2018,08:32:00,08:42:00,Kimberly Serno,2,0-2.5 min,Calling,<= 50 Meters,FALSE,Male,Red-winged Blackbird,Agelaius phoeniceus,RWBL,FALSE,FALSE,27,86.40000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,TRUE
MANA,MANA-0215,Grassland,2018,18-06-2018,08:32:00,08:42:00,Kimberly Serno,2,0-2.5 min,Visualization,<= 50 Meters,FALSE,Undetermined,Red-winged Blackbird,Agelaius phoeniceus,RWBL,FALSE,FALSE,27,86.40000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,TRUE
MANA,MANA-0215,Grassland,2018,18-06-2018,08:32:00,08:42:00,Kimberly Serno,2,0-2.5 min,Calling,<= 50 Meters,FALSE,Male,Red-winged Blackbird,Agelaius phoeniceus,RWBL,FALSE,FALSE,27,86.40000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,TRUE
MANA,MANA-0215,Grassland,2018,18-06-2018,08:32:00,08:42:00,Kimberly Serno,2,0-2.5 min,Visualization,<= 50 Meters,FALSE,Female,Red-winged Blackbird,Agelaius phoeniceus,RWBL,FALSE,FALSE,27,86.40000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,TRUE
MANA,MANA-0215,Grassland,2018,18-06-2018,08:32:00,08:42:00,Kimberly Serno,2,5 - 7.5 min,Visualization,Unknown,TRUE,Undetermined,Common Grackle,Quiscalus quiscula,COGR,FALSE,FALSE,27,86.40000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,FALSE
MANA,MANA-0234,Grassland,2018,18-06-2018,07:07:00,07:17:00,Kimberly Serno,2,0-2.5 min,Calling,<= 50 Meters,FALSE,Male,Red-winged Blackbird,Agelaius phoeniceus,RWBL,FALSE,FALSE,23.60000038,84.59999847,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,TRUE
MANA,MANA-0234,Grassland,2018,18-06-2018,07:07:00,07:17:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,ETTI,FALSE,FALSE,23.60000038,84.59999847,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,TRUE
MANA,MANA-0234,Grassland,2018,18-06-2018,07:07:00,07:17:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,ETTI,FALSE,FALSE,23.60000038,84.59999847,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,TRUE
MANA,MANA-0234,Grassland,2018,18-06-2018,07:07:00,07:17:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,CARW,FALSE,FALSE,23.60000038,84.59999847,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,TRUE
MANA,MANA-0234,Grassland,2018,18-06-2018,07:07:00,07:17:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Northern Mockingbird,Mimus polyglottos,NOMO,FALSE,FALSE,23.60000038,84.59999847,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,TRUE
MANA,MANA-0234,Grassland,2018,18-06-2018,07:07:00,07:17:00,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Mockingbird,Mimus polyglottos,NOMO,FALSE,FALSE,23.60000038,84.59999847,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,TRUE
MANA,MANA-0234,Grassland,2018,18-06-2018,07:07:00,07:17:00,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Chipping Sparrow,Spizella passerina,CHSP,FALSE,FALSE,23.60000038,84.59999847,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,TRUE
MANA,MANA-0234,Grassland,2018,18-06-2018,07:07:00,07:17:00,Kimberly Serno,2,2.5 - 5 min,Singing,<= 50 Meters,FALSE,Male,Eastern Meadowlark,Sturnella magna,EAME,FALSE,FALSE,23.60000038,84.59999847,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,FALSE
MANA,MANA-0234,Grassland,2018,18-06-2018,07:07:00,07:17:00,Kimberly Serno,2,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Eastern Meadowlark,Sturnella magna,EAME,FALSE,FALSE,23.60000038,84.59999847,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,FALSE
MANA,MANA-0234,Grassland,2018,18-06-2018,07:07:00,07:17:00,Kimberly Serno,2,2.5 - 5 min,Singing,<= 50 Meters,FALSE,Male,American Robin,Turdus migratorius,AMRO,FALSE,FALSE,23.60000038,84.59999847,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,FALSE
MANA,MANA-0234,Grassland,2018,18-06-2018,07:07:00,07:17:00,Kimberly Serno,2,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,American Robin,Turdus migratorius,AMRO,FALSE,FALSE,23.60000038,84.59999847,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE,FALSE
